YPR096C|P9513.17C,GO:0008150
MBF1|SUF13|YOR298C-A,GO:0043565
YOR304C-A,GO:0003674
YBR085C-A,GO:0003674
YBR085C-A,GO:0008150
TY1A-DR4|YDRCTy1-3 GAG|YDR261C-C,GO:0005737
TIM9|YEL020W-A|YEL020BW,GO:0046872
SEM1|DSH1|YDR363W-A,GO:0003674
CYC1|YJR048W|J1653,GO:0020037
CYC1|YJR048W|J1653,GO:0046872
CYC1|YJR048W|J1653,GO:0070469
CYC7|CYP3|YEL039C,GO:0020037
CYC7|CYP3|YEL039C,GO:0046872
CYC7|CYP3|YEL039C,GO:0070469
COB|CYTB|Q0105,GO:0046872
CYB2|YML054C|YM9958.08C,GO:0020037
CYB2|YML054C|YM9958.08C,GO:0046872
CYB2|YML054C|YM9958.08C,GO:0055114
CYB2|YML054C|YM9958.08C,GO:0055114
CYB2|YML054C|YM9958.08C,GO:0070469
ADH1|ADC1|YOL086C|O0947,GO:0008270
ADH2|ADR2|YMR303C|YM9952.05C,GO:0008270
TDH2|GPD2|YJR009C|J1433,GO:0006096
TDH2|GPD2|YJR009C|J1433,GO:0050661
TDH2|GPD2|YJR009C|J1433,GO:0051287
TDH2|GPD2|YJR009C|J1433,GO:0055114
TDH3|GPD3|YGR192C|G7576,GO:0006096
TDH3|GPD3|YGR192C|G7576,GO:0050661
TDH3|GPD3|YGR192C|G7576,GO:0051287
TDH3|GPD3|YGR192C|G7576,GO:0055114
TDH1|GPD1|SSS2|YJL052W|J1154,GO:0006096
TDH1|GPD1|SSS2|YJL052W|J1154,GO:0050661
TDH1|GPD1|SSS2|YJL052W|J1154,GO:0051287
TDH1|GPD1|SSS2|YJL052W|J1154,GO:0055114
COX1|OXI3|Q0045,GO:0016021
COX1|OXI3|Q0045,GO:0020037
COX1|OXI3|Q0045,GO:0046872
COX2|OXI1|Q0250,GO:0005507
COX2|OXI1|Q0250,GO:0016021
COX2|OXI1|Q0250,GO:1902600
COX3|OXI2|Q0275,GO:0016021
COX3|OXI2|Q0275,GO:1902600
COX5A|YNL052W|N2474|YNL2474W,GO:1902600
COX5B|YIL111W,GO:1902600
COX6|YHR051W,GO:0046872
COX6|YHR051W,GO:1902600
CCP1|CCP|CPO|YKR066C,GO:0005759
CCP1|CCP|CPO|YKR066C,GO:0020037
CCP1|CCP|CPO|YKR066C,GO:0046872
CCP1|CCP|CPO|YKR066C,GO:0055114
CCP1|CCP|CPO|YKR066C,GO:0098869
CCP1|CCP|CPO|YKR066C,GO:0098869
SOD1|YJR104C|J1968,GO:0055114
SOD2|YHR008C,GO:0019430
SOD2|YHR008C,GO:0055114
HIS1|YER055C,GO:0000105
HIS1|YER055C,GO:0000287
HIS1|YER055C,GO:0005524
HIS1|YER055C,GO:0005575
HIS1|YER055C,GO:0005737
CDC28|CDK1|HSL5|SRM5|YBR160W|YBR1211,GO:0005524
CDC28|CDK1|HSL5|SRM5|YBR160W|YBR1211,GO:0051301
CDC19|PYK1|YAL038W,GO:0000287
CDC19|PYK1|YAL038W,GO:0005524
CDC19|PYK1|YAL038W,GO:0006096
CDC19|PYK1|YAL038W,GO:0016301
CDC19|PYK1|YAL038W,GO:0030955
PGK1|YCR012W|YCR12W,GO:0006096
PGK1|YCR012W|YCR12W,GO:0055114
CDC8|YJR057W|J1715,GO:0005524
CDC8|YJR057W|J1715,GO:0006235
CDC8|YJR057W|J1715,GO:0046940
CDC8|YJR057W|J1715,GO:0046940
PHO5|YBR093C|YBR0814,GO:0005576
PHO5|YBR093C|YBR0814,GO:0016311
PHO5|YBR093C|YBR0814,GO:0016311
CAR1|YPL111W|LPH15W,GO:0000050
HIS4|YCL030C|YCL183|YCL30C,GO:0000105
HIS4|YCL030C|YCL183|YCL30C,GO:0005524
HIS4|YCL030C|YCL183|YCL30C,GO:0008270
HIS4|YCL030C|YCL183|YCL30C,GO:0051287
HIS4|YCL030C|YCL183|YCL30C,GO:0055114
IPP1|PPA|PPA1|YBR011C|YBR0202,GO:0000287
ATP2|YJR121W|J2041,GO:0005524
ATP2|YJR121W|J2041,GO:0099132
ATP6|OLI2|OLI4|PHO1|Q0085,GO:0016021
ATP6|OLI2|OLI4|PHO1|Q0085,GO:0099132
ATP8|AAP1|Q0080,GO:0016021
ATP8|AAP1|Q0080,GO:0099132
CIT1|GLU3|LYS6|YNR001C|N2019,GO:0006099
TRP2|YER090W,GO:0000162
TRP2|YER090W,GO:0046872
TRP1|YDR007W,GO:0000162
ENO1|ENOA|HSP48|YGR254W|G9160,GO:0000287
ENO1|ENOA|HSP48|YGR254W|G9160,GO:0006096
ENO2|ENOB|YHR174W,GO:0000287
ENO2|ENOB|YHR174W,GO:0006096
ILV1|YER086W,GO:0009097
ILV1|YER086W,GO:0030170
TRP5|YGL026C,GO:0000162
TRP3|YKL211C,GO:0000162
TRP3|YKL211C,GO:0006541
TPI1|YDR050C|YD9609.05C,GO:0006094
TPI1|YDR050C|YD9609.05C,GO:0006096
GPM1|GPM|YKL152C|YKL607,GO:0005741
GPM1|GPM|YKL152C|YKL607,GO:0006096
MES1|YGR264C,GO:0005524
PAI3|YMR174C|YM8010.04C,GO:0005773
STF1|AIS2|YDL130W-A|YDL130BW,GO:0042030
RAS1|YOR101W|YOR3205W,GO:0005525
RAS2|ASC1|CTN5|GLC5|YNL098C|N2198,GO:0007165
YPT1|YP2|YFL038C,GO:0005525
YPT1|YP2|YFL038C,GO:0005829
YPT1|YP2|YFL038C,GO:0034045
MF(ALPHA)1|MF-ALPHA-1|MFAL1|YPL187W,GO:0007618
HTB1|H2B1|SPT12|YDR224C|YD9934.09C,GO:0046982
HTB2|H2B2|YBL002W|YBL0104,GO:0046982
HHF1|HHF2|YBR009C|YNL030W|N2752|YBR0122,GO:0046982
RPP2B|L12EIA|RPL45|RPLA4|YDR382W,GO:0006414
RPP2B|L12EIA|RPL45|RPLA4|YDR382W,GO:0032147
TUB2|YFL037W,GO:0003924
TUB2|YFL037W,GO:0046677
TUF1|TUFM|YOR187W,GO:0005525
TEF1|TEF2|YBR118W|YPR080W|P9513.7|YBR0913,GO:0005856
TEF1|TEF2|YBR118W|YPR080W|P9513.7|YBR0913,GO:0006414
GCN4|AAS3|ARG9|YEL009C,GO:0008652
GCN4|AAS3|ARG9|YEL009C,GO:0051123
FLP1|R0010W,GO:0005575
FLP1|R0010W,GO:0015074
REP1|R0020C,GO:0003674
REP2|R0040C,GO:0003674
BI2|Q0110,GO:0004519
BI2|Q0110,GO:0005743
BI2|Q0110,GO:0006397
BI2|Q0110,GO:0009055
BI2|Q0110,GO:0016021
BI2|Q0110,GO:0022904
BI2|Q0110,GO:0090305
BI2|Q0110,GO:0090305
AI1|Q0050,GO:0055114
AI2|Q0055,GO:0004129
AI2|Q0055,GO:0006278
AI2|Q0055,GO:0009060
AI2|Q0055,GO:0016021
AI2|Q0055,GO:0020037
AI2|Q0055,GO:0022900
AI2|Q0055,GO:1902600
AI3|ENS3|I-SCEIII|Q0060,GO:0006314
AI3|ENS3|I-SCEIII|Q0060,GO:0006397
AI3|ENS3|I-SCEIII|Q0060,GO:0008150
AI3|ENS3|I-SCEIII|Q0060,GO:0008380
AI3|ENS3|I-SCEIII|Q0060,GO:0016021
AI3|ENS3|I-SCEIII|Q0060,GO:0020037
AI3|ENS3|I-SCEIII|Q0060,GO:0090305
AI3|ENS3|I-SCEIII|Q0060,GO:0090305
AI4|ENS2|I-SCEII|Q0065,GO:0006397
AI4|ENS2|I-SCEII|Q0065,GO:0016021
AI4|ENS2|I-SCEII|Q0065,GO:0020037
AI4|ENS2|I-SCEII|Q0065,GO:0090305
AI4|ENS2|I-SCEII|Q0065,GO:0090305
BI4|SCBI4|Q0120,GO:0004519
BI4|SCBI4|Q0120,GO:0090305
Q0255,GO:0003674
Q0255,GO:0004519
Q0255,GO:0006259
Q0255,GO:0008150
Q0255,GO:0090305
SCEI|OMEGA|SECY|Q0160,GO:0006397
SCEI|OMEGA|SECY|Q0160,GO:0008380
SCEI|OMEGA|SECY|Q0160,GO:0090305
SCEI|OMEGA|SECY|Q0160,GO:0090305
URA3|YEL021W,GO:0044205
CPA2|YJR109C|J2002,GO:0005524
CPA2|YJR109C|J2002,GO:0006526
CPA2|YJR109C|J2002,GO:0046872
COX8|YLR395C|L8084.14,GO:1902600
ADE4|YMR300C|YM9952.02C,GO:0006189
ADE4|YMR300C|YM9952.02C,GO:0006541
ADE4|YMR300C|YM9952.02C,GO:0009113
ADE4|YMR300C|YM9952.02C,GO:0009116
ADE4|YMR300C|YM9952.02C,GO:0046872
RPO21|RPB1|RPB220|SUA8|YDL140C|D2150,GO:0001172
RPO21|RPB1|RPB220|SUA8|YDL140C|D2150,GO:0046872
RPO31|RPC1|RPC160|YOR116C|O3254|YOR3254C,GO:0003677
RPO31|RPC1|RPC160|YOR116C|O3254|YOR3254C,GO:0046872
PAB1|YER165W,GO:0006397
PAB1|YER165W,GO:0043086
PAB1|YER165W,GO:0051028
ADE8|YDR408C|D9509.26,GO:0006189
LEU2|YCL018W|YCL18W,GO:0000287
LEU2|YCL018W|YCL18W,GO:0009098
LEU2|YCL018W|YCL18W,GO:0051287
LEU2|YCL018W|YCL18W,GO:0055114
GAL1|YBR020W|YBR0302,GO:0005524
GAL1|YBR020W|YBR0302,GO:0005534
GAL4|YPL248C,GO:0006351
GAL4|YPL248C,GO:0008270
GAL80|YML051W|YM9827.01|YM9958.12,GO:0003677
GAL80|YML051W|YM9827.01|YM9958.12,GO:0016491
GAL80|YML051W|YM9827.01|YM9958.12,GO:0055114
GAL10|YBR019C|YBR0301,GO:0030246
RPL25|YOL127W,GO:0019843
AAC1|YMR056C|YM9796.09C,GO:0015866
AAC1|YMR056C|YM9796.09C,GO:0015867
AAC1|YMR056C|YM9796.09C,GO:0016021
AAC1|YMR056C|YM9796.09C,GO:0055085
TOP1|MAK1|YOL006C,GO:0003677
TOP1|MAK1|YOL006C,GO:0005654
THS1|YIL078W,GO:0005524
DPS1|APS|APS1|YLL018C|L1295,GO:0005524
MSW1|MSW|YDR268W|D9954.7,GO:0005524
HXK1|HKA|YFR053C,GO:0005524
HXK1|HKA|YFR053C,GO:0005536
HXK1|HKA|YFR053C,GO:0046835
HXK1|HKA|YFR053C,GO:0046835
HXK1|HKA|YFR053C,GO:0046835
HXK1|HKA|YFR053C,GO:0051156
HXK2|HEX1|HKB|YGL253W|NRB486,GO:0005524
HXK2|HEX1|HKB|YGL253W|NRB486,GO:0005536
HXK2|HEX1|HKB|YGL253W|NRB486,GO:0046835
HXK2|HEX1|HKB|YGL253W|NRB486,GO:0046835
HXK2|HEX1|HKB|YGL253W|NRB486,GO:0046835
HXK2|HEX1|HKB|YGL253W|NRB486,GO:0051156
CAN1|YEL063C,GO:0010008
CAN1|YEL063C,GO:0016021
CAN1|YEL063C,GO:1903826
CDC9|YDL164C,GO:0003677
CDC9|YDL164C,GO:0005524
CDC9|YDL164C,GO:0046872
CDC9|YDL164C,GO:0051103
CDC9|YDL164C,GO:0051301
CDC9|YDL164C,GO:0071897
CDC25|CTN1|YLR310C|L2142.6,GO:0007049
CDC25|CTN1|YLR310C|L2142.6,GO:0016021
CDC25|CTN1|YLR310C|L2142.6,GO:0051301
POR1|OMP2|VDAC1|YNL055C|N2441|YNL2441C,GO:0015288
POR1|OMP2|VDAC1|YNL055C|N2441|YNL2441C,GO:0015698
POR1|OMP2|VDAC1|YNL055C|N2441|YNL2441C,GO:0046930
POR1|OMP2|VDAC1|YNL055C|N2441|YNL2441C,GO:0098656
HTA1|H2A1|SPT11|YDR225W|YD9934.10,GO:0046982
HTA2|H2A2|YBL003C|YBL0103,GO:0046982
PMA1|YGL008C,GO:0005524
PMA1|YGL008C,GO:0016021
PMA1|YGL008C,GO:0046872
PMA1|YGL008C,GO:0120029
PHR1|YOR386W,GO:0000166
PHR1|YOR386W,GO:0003677
PHR1|YOR386W,GO:0018298
ARG81|ARGR2|YML099C,GO:0005737
ARG81|ARGR2|YML099C,GO:0006525
ARG81|ARGR2|YML099C,GO:0008270
ARG3|YJL088W|J0924,GO:0016597
FUR4|YBR021W|YBR0303,GO:0016021
FUR4|YBR021W|YBR0303,GO:1903791
RPP1A|L12EIIA|RPA1|RPLA1|YDL081C,GO:0006414
RPP1A|L12EIIA|RPA1|RPLA1|YDL081C,GO:0032147
RPP2A|L12EIB|RPA2|RPL44|RPLA2|YOL039W,GO:0006414
RPP2A|L12EIB|RPA2|RPL44|RPLA2|YOL039W,GO:0032147
HEM2|YGL040C,GO:0006782
CHO2|PEM1|YGR157W|G6673,GO:0005789
CHO2|PEM1|YGR157W|G6673,GO:0006656
CHO2|PEM1|YGR157W|G6673,GO:0016021
CHO2|PEM1|YGR157W|G6673,GO:0032259
OPI3|PEM2|YJR073C|J1824,GO:0004608
OPI3|PEM2|YJR073C|J1824,GO:0005789
OPI3|PEM2|YJR073C|J1824,GO:0006656
OPI3|PEM2|YJR073C|J1824,GO:0016021
OPI3|PEM2|YJR073C|J1824,GO:0031966
OPI3|PEM2|YJR073C|J1824,GO:0032259
SUP35|GST1|PNM2|SAL3|SUF12|SUP2|YDR172W|YD9395.05,GO:0005525
ATP4|YPL078C|LPF7C,GO:0099132
MET6|YER091C,GO:0008270
MET6|YER091C,GO:0032259
RPL9A|RPL8A|RPL9|YGL147C,GO:0019843
RPS3|SUF14|YNL178W|N1653,GO:0003723
RPS9B|RPS13B|SUP46|YBR189W|YBR1317,GO:0005730
RPS9B|RPS13B|SUP46|YBR189W|YBR1317,GO:0006412
RPS31|RPS37|UBI3|YLR167W|L9470.14,GO:0046872
TPK3|PKA3|YKL166C|YKL630,GO:0005524
CDC37|SMO1|YDR168W|YD9489.03,GO:0019901
CDC37|SMO1|YDR168W|YD9489.03,GO:0051301
NOT3|YIL038C,GO:0005634
PRT1|CDC63|YOR361C,GO:0001732
PRT1|CDC63|YOR361C,GO:0016282
PRT1|CDC63|YOR361C,GO:0031369
RAD6|UBC2|YGL058W,GO:0000781
RAD6|UBC2|YGL058W,GO:0005524
RAD6|UBC2|YGL058W,GO:0030435
SCP160|HX|YJL080C|J1017,GO:0000781
SCP160|HX|YJL080C|J1017,GO:0031965
MET17|MET15|MET25|YLR303W|L8003.1,GO:0030170
MET17|MET15|MET25|YLR303W|L8003.1,GO:0071266
CTT1|YGR088W,GO:0046872
CTT1|YGR088W,GO:0055114
CTT1|YGR088W,GO:0098869
CTT1|YGR088W,GO:0098869
ILV5|YLR355C|L9638.7,GO:0009097
ILV5|YLR355C|L9638.7,GO:0009099
ILV5|YLR355C|L9638.7,GO:0046872
ILV5|YLR355C|L9638.7,GO:0055114
PDC1|YLR044C|L2104,GO:0000287
PDC1|YLR044C|L2104,GO:0009083
PDC1|YLR044C|L2104,GO:0030976
PDC1|YLR044C|L2104,GO:0047434
PDC1|YLR044C|L2104,GO:0050177
HEM4|ORF1|YOR278W|O5463,GO:0005575
HEM4|ORF1|YOR278W|O5463,GO:0006782
CYC3|YAL039C,GO:0005743
CYC3|YAL039C,GO:0046872
PIS1|PIS|YPR113W|P8283.5,GO:0005789
LEU4|YNL104C|N2173,GO:0009098
KIN28|YDL108W|D2330,GO:0005524
KIN28|YDL108W|D2330,GO:0007049
KIN28|YDL108W|D2330,GO:0051301
KIN28|YDL108W|D2330,GO:1904031
CDC7|OAF2|YDL017W|D2855,GO:0005524
CDC7|OAF2|YDL017W|D2855,GO:0046872
CDC7|OAF2|YDL017W|D2855,GO:0051301
TPK1|PKA1|SRA3|YJL164C|J0541,GO:0005524
TPK1|PKA1|SRA3|YJL164C|J0541,GO:0007049
TPK1|PKA1|SRA3|YJL164C|J0541,GO:0051301
TPK2|PKA2|YKR1|YPL203W,GO:0005524
RPS14A|CRY1|RPL59|YCR031C|YCR31C,GO:0005730
HIS3|YOR202W,GO:0000105
HIS3|YOR202W,GO:0005575
HIS3|YOR202W,GO:0046872
DED1|SPP81|YOR204W,GO:0003743
DED1|SPP81|YOR204W,GO:0005524
SIR2|MAR1|YDL042C|D2714,GO:0046872
SIR2|MAR1|YDL042C|D2714,GO:0061647
SIR2|MAR1|YDL042C|D2714,GO:0070933
SIR2|MAR1|YDL042C|D2714,GO:0070933
SIR2|MAR1|YDL042C|D2714,GO:1990619
CDC31|DSK1|YOR257W,GO:0005509
CDC31|DSK1|YOR257W,GO:0005643
CDC31|DSK1|YOR257W,GO:0015031
CDC31|DSK1|YOR257W,GO:0015031
CDC31|DSK1|YOR257W,GO:0051028
CDC31|DSK1|YOR257W,GO:0051301
GPH1|YPR160W|P9584.1,GO:0102250
GPH1|YPR160W|P9584.1,GO:0102499
DCD1|YHR144C,GO:0008270
HIP1|YGR191W|G7572,GO:0016021
HIP1|YGR191W|G7572,GO:0089709
PDE2|SRA5|YOR360C,GO:0046872
RAD7|YJR052W|J1665,GO:0016567
RHO1|YPR165W|P9325.3,GO:0005778
RHO1|YPR165W|P9325.3,GO:0010008
SNF1|CAT1|CCR1|GLC2|PAS14|YDR477W|D8035.20,GO:0005524
SNF1|CAT1|CCR1|GLC2|PAS14|YDR477W|D8035.20,GO:0005975
SNF1|CAT1|CCR1|GLC2|PAS14|YDR477W|D8035.20,GO:0031965
STE3|YKL178C,GO:0007186
STE7|YDL159W|D1525,GO:0005524
CDC21|CRT9|TMP1|YOR074C|YOR29-25,GO:0006235
CDC21|CRT9|TMP1|YOR074C|YOR29-25,GO:0032259
TOP2|TOR3|YNL088W|N2244,GO:0003677
TOP2|TOR3|YNL088W|N2244,GO:0005524
TOP2|TOR3|YNL088W|N2244,GO:0046872
RAD3|REM1|YER171W,GO:0005524
RAD3|REM1|YER171W,GO:0046872
SPT3|YDR392W|D9509.12,GO:0046982
CYT1|CTC1|YOR065W|YOR29-16,GO:0016021
CYT1|CTC1|YOR065W|YOR29-16,GO:0020037
CYT1|CTC1|YOR065W|YOR29-16,GO:0046872
FAS1|YKL182W,GO:0004318
FAS1|YKL182W,GO:0004320
FAS1|YKL182W,GO:0004321
FAS1|YKL182W,GO:0008659
FAS1|YKL182W,GO:0016295
FAS1|YKL182W,GO:0016296
FAS1|YKL182W,GO:0016631
FAS1|YKL182W,GO:0047451
FAS1|YKL182W,GO:0055114
ADK1|AKY|AKY1|AKY2|YDR226W|YD9934.11,GO:0005524
ADK1|AKY|AKY1|AKY2|YDR226W|YD9934.11,GO:0005829
ADK1|AKY|AKY1|AKY2|YDR226W|YD9934.11,GO:0016310
ADK1|AKY|AKY1|AKY2|YDR226W|YD9934.11,GO:0046033
ADK1|AKY|AKY1|AKY2|YDR226W|YD9934.11,GO:0046034
ADK1|AKY|AKY1|AKY2|YDR226W|YD9934.11,GO:0046940
HIS5|YIL116W,GO:0000105
HIS5|YIL116W,GO:0030170
TOM70|MAS70|OMP1|YNL121C|N1905,GO:0015450
MST1|YKL194C,GO:0005524
MST1|YKL194C,GO:0005759
"ADE5,7|YGL234W",GO:0005524
"ADE5,7|YGL234W",GO:0006189
"ADE5,7|YGL234W",GO:0046872
ADE3|YGR204W|G7733,GO:0000105
ADE3|YGR204W|G7733,GO:0005524
ADE3|YGR204W|G7733,GO:0006164
ADE3|YGR204W|G7733,GO:0009086
ADE3|YGR204W|G7733,GO:0035999
ADE3|YGR204W|G7733,GO:0055114
ADH3|YMR083W|YM9582.08,GO:0008270
ADR1|YDR216W|YD8142.16|YD8142B.08,GO:0046872
ARG80|ARGR1|YMR042W|YM9532.07,GO:0006525
ARG80|ARGR1|YMR042W|YM9532.07,GO:0046983
ARG82|ARGR3|IPK2|YDR173C|YD9395.06C,GO:0005524
ARG82|ARGR3|IPK2|YDR173C|YD9395.06C,GO:0006525
ARG82|ARGR3|IPK2|YDR173C|YD9395.06C,GO:0046872
ATP1|YBL099W|YBL0827,GO:0099132
CBP1|YJL209W|HRA654|J0242,GO:0006397
CBP6|YBR120C|YBR0916,GO:0006397
COX9|YDL067C|D2520,GO:0016021
COX9|YDL067C|D2520,GO:1902600
COR1|QCR1|YBL045C|YBL0403,GO:0022900
COR1|QCR1|YBL045C|YBL0403,GO:0046872
QCR2|COR2|UCR2|YPR191W|P9677.6,GO:0004222
QCR2|COR2|UCR2|YPR191W|P9677.6,GO:0005758
QCR2|COR2|UCR2|YPR191W|P9677.6,GO:0046872
CPA1|YOR303W,GO:0005524
CPA1|YOR303W,GO:0006207
CPA1|YOR303W,GO:0006526
CPA1|YOR303W,GO:0006541
URA2|YJL130C|J0686,GO:0005524
URA2|YJL130C|J0686,GO:0016597
URA2|YJL130C|J0686,GO:0044205
URA2|YJL130C|J0686,GO:0046872
CDC33|TIF45|YOL139C,GO:0006417
GDH1|URE1|YOR375C,GO:0055114
HTS1|YPR033C|YP9367.13C,GO:0005524
LEU1|YGL009C,GO:0009098
LEU1|YGL009C,GO:0009316
LEU1|YGL009C,GO:0046872
LEU1|YGL009C,GO:0051539
MRS1|PET157|YIR021W,GO:0005759
MRS1|PET157|YIR021W,GO:0006259
MRS1|PET157|YIR021W,GO:0006397
PHO4|YFR034C,GO:0046983
PHO4|YFR034C,GO:1903507
PIF1|TST1|YML061C|YM9958.01C,GO:0005524
PIF1|TST1|YML061C|YM9958.01C,GO:0005730
PIF1|TST1|YML061C|YM9958.01C,GO:0005743
PIF1|TST1|YML061C|YM9958.01C,GO:0051974
PPR1|YLR014C,GO:0006221
PPR1|YLR014C,GO:0006351
DST1|PPR2|YGL043W,GO:0008270
DST1|PPR2|YGL043W,GO:0051123
PFY1|PFY|PRF1|YOR122C|O3275|YOR3275C,GO:0005856
PUT2|YHR037W,GO:0005743
PUT2|YHR037W,GO:0010133
PUT2|YHR037W,GO:0016620
PUT2|YHR037W,GO:0055114
RAD2|YGR258C,GO:0046872
ERG12|RAR1|YMR208W|YM8261.02,GO:0016310
ERG12|RAR1|YMR208W|YM8261.02,GO:0019287
BCY1|REG1|SRA1|YIL033C,GO:0005952
BCY1|REG1|SRA1|YIL033C,GO:0008603
BCY1|REG1|SRA1|YIL033C,GO:0030552
BCY1|REG1|SRA1|YIL033C,GO:0071901
SEC53|ALG4|YFL045C,GO:0009298
SES1|SERS|YDR023W|YD9813.01,GO:0005524
SES1|SERS|YDR023W|YD9813.01,GO:0097056
TRP4|YDR354W|D9476.4,GO:0000162
